time,price
12/7/2022,16848.12763
12/8/2022,17233.47402
12/9/2022,17133.15201
12/10/2022,17128.72371
12/11/2022,17104.19281
12/12/2022,17206.4383
12/13/2022,17781.31884
12/14/2022,17652.09831
12/15/2022,17364.86491
12/16/2022,16647.48348
12/17/2022,16795.09097
12/18/2022,16757.9774
12/19/2022,16439.67965
12/20/2022,16906.30521
12/21/2022,16817.53439
12/22/2022,16830.34142
12/23/2022,16796.95217
12/24/2022,16847.75527
12/25/2022,16841.98705
12/26/2022,16919.80517
12/27/2022,16717.17398
12/28/2022,16552.57174
12/29/2022,16642.34267
12/30/2022,16602.58516
12/31/2022,16547.49537
1/1/2023,16625.08055
1/2/2023,16688.47136
1/3/2023,16679.85708
1/4/2023,16863.23826
1/5/2023,16836.73665
1/6/2023,16951.96952
1/7/2023,16955.07744
1/8/2023,17091.14445
1/9/2023,17196.55406
1/10/2023,17446.29251
1/11/2023,17943.89763
1/12/2023,18869.58806
1/13/2023,19909.57462
1/14/2023,20976.2998
1/15/2023,20880.7992
1/16/2023,21169.63278
1/17/2023,21161.51922
1/18/2023,20688.78073
1/19/2023,21086.7933
1/20/2023,22676.55176
1/21/2023,22777.62581
1/22/2023,22720.41563
1/23/2023,22934.43146
1/24/2023,22636.46931
1/25/2023,23117.85968
1/26/2023,23032.7776
1/27/2023,23078.72788
1/28/2023,23031.08978
1/29/2023,23774.56592
1/30/2023,22840.13891
1/31/2023,23139.28391
2/1/2023,23723.76965
2/2/2023,23471.87044
2/3/2023,23449.32162
2/4/2023,23331.84714
2/5/2023,22955.66602
2/6/2023,22760.10926
2/7/2023,23264.29119
2/8/2023,22939.3987
2/9/2023,21819.03991
2/10/2023,21651.18378
2/11/2023,21870.87406
2/12/2023,21788.20399
2/13/2023,21808.10177
2/14/2023,22220.80414
2/15/2023,24307.84133
2/16/2023,23623.47448
2/17/2023,24565.60199
2/18/2023,24641.27695
2/19/2023,24327.64167
2/20/2023,24829.14757
2/21/2023,24436.35448
2/22/2023,24188.84298
2/23/2023,23947.49252
2/24/2023,23198.12749
2/25/2023,23175.37564
2/26/2023,23561.21291
2/27/2023,23522.87191
2/28/2023,23147.35339
3/1/2023,23646.5499
3/2/2023,23475.46674
3/3/2023,22362.67933
3/4/2023,22353.35007
3/5/2023,22435.5142
3/6/2023,22429.75753
3/7/2023,22219.76907
3/8/2023,21718.07983
3/9/2023,20363.02111
3/10/2023,20187.24365
3/11/2023,20632.40963
3/12/2023,22163.94995
3/13/2023,24197.533
3/14/2023,24746.07466
3/15/2023,24375.96136
3/16/2023,25052.78972
3/17/2023,27423.93063
3/18/2023,26965.87976
3/19/2023,28038.67495
3/20/2023,27767.23633
3/21/2023,28175.81684
3/22/2023,27307.43677
3/23/2023,28333.97271
3/24/2023,27493.28514
3/25/2023,27494.70688
3/26/2023,27994.32951
3/27/2023,27139.88853
3/28/2023,27268.13148
3/29/2023,28348.44234
3/30/2023,28033.56315
3/31/2023,28478.48461
4/1/2023,28411.03424
4/2/2023,28199.30838
4/3/2023,27790.22085
4/4/2023,28168.08982
4/5/2023,28177.98356
4/6/2023,28044.13975
4/7/2023,27925.85941
4/8/2023,27947.79455
4/9/2023,28333.05005
4/10/2023,29652.9801
4/11/2023,30235.05894
4/12/2023,30139.05287
4/13/2023,30399.06639
4/14/2023,30485.70003
4/15/2023,30318.49695
4/16/2023,30315.35546
4/17/2023,29445.0449
4/18/2023,30397.55274
4/19/2023,28822.68047
4/20/2023,28245.98731
4/21/2023,27276.90969
4/22/2023,27817.50092
4/23/2023,27591.38463
4/24/2023,27525.3395
4/25/2023,28307.59809
4/26/2023,28422.70088
4/27/2023,29473.78618
4/28/2023,29340.2625
4/29/2023,29248.48837
4/30/2023,29268.80704
5/1/2023,28091.5688
5/2/2023,28680.53697
5/3/2023,29006.30767
5/4/2023,28847.71159
5/5/2023,29534.38402
5/6/2023,28904.62395
5/7/2023,28454.97829
5/8/2023,27694.2729
5/9/2023,27658.77467
5/10/2023,27621.75623
5/11/2023,27000.78827
5/12/2023,26804.99067
5/13/2023,26784.07856
5/14/2023,26930.63785
5/15/2023,27192.69322
5/16/2023,27036.65071
5/17/2023,27398.80203
5/18/2023,26832.2093
5/19/2023,26890.12824
5/20/2023,27129.58626
5/21/2023,26753.82564
5/22/2023,26851.27763
5/23/2023,27225.72659
5/24/2023,26334.81821
5/25/2023,26476.20753
5/26/2023,26719.29098
5/27/2023,26868.35382
5/28/2023,28085.64736
5/29/2023,27745.88444
5/30/2023,27702.34877
5/31/2023,27219.65861
6/1/2023,26819.97322
6/2/2023,27249.58895
6/3/2023,27075.1294
6/4/2023,27119.06719
6/5/2023,25760.097
6/6/2023,27238.78373
6/7/2023,26345.99885
6/8/2023,26508.2159
6/9/2023,26480.37509
6/10/2023,25851.241
6/11/2023,25940.16808
6/12/2023,25902.49987
6/13/2023,25918.7284
6/14/2023,25124.67668
6/15/2023,25576.39401
6/16/2023,26327.46239
6/17/2023,26510.67645
6/18/2023,26336.213
6/19/2023,26851.02855
6/20/2023,28327.48826
6/21/2023,30027.29645
6/22/2023,29912.28171
6/23/2023,30695.46941
6/24/2023,30548.69482
6/25/2023,30480.26161
6/26/2023,30271.13102
6/27/2023,30688.16385
6/28/2023,30086.24619
6/29/2023,30445.35123
6/30/2023,30477.25128
7/1/2023,30590.07907
7/2/2023,30620.77026
7/3/2023,31156.43949
7/4/2023,30777.58151
7/5/2023,30514.16639
7/6/2023,29909.33776
7/7/2023,30342.26475
7/8/2023,30292.54117
7/9/2023,30171.23357
7/10/2023,30414.47152
7/11/2023,30620.95094
7/12/2023,30391.64614
7/13/2023,31476.04939
7/14/2023,30334.06901
7/15/2023,30295.80748
7/16/2023,30249.13281
7/17/2023,30145.88963
7/18/2023,29856.56322
7/19/2023,29913.9232
7/20/2023,29792.01638
7/21/2023,29908.7439
7/22/2023,29771.80283
7/23/2023,30084.53924
7/24/2023,29176.91548
7/25/2023,29227.3908
7/26/2023,29354.97288
7/27/2023,29210.68928
7/28/2023,29319.2454
7/29/2023,29356.91854
7/30/2023,29275.30795
7/31/2023,29230.11088
8/1/2023,29675.7325
8/2/2023,29151.95969
8/3/2023,29178.67878
8/4/2023,29074.09173
8/5/2023,29042.12615
8/6/2023,29041.85617
8/7/2023,29180.57892
8/8/2023,29765.49267
8/9/2023,29561.49451
8/10/2023,29429.59249
